Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed,Feels_Like_Temp
0.6,2016-02-21,2,21,2016,Medford,MFR,"Medford, OR",Oregon,47,54,38,22,1.44,47.144
0.16,2016-02-21,2,21,2016,Pendleton,PDT,"Pendleton, OR",Oregon,46,54,36,20,4.22,46.422
1.51,2016-02-21,2,21,2016,Portland,PDX,"Portland, OR",Oregon,49,55,43,15,5.25,49.525
0.04,2016-02-21,2,21,2016,Redmond,RDM,"Redmond, OR",Oregon,42,53,29,16,5.34,42.534
1.15,2016-02-21,2,21,2016,Salem,SLE,"Salem, OR",Oregon,49,55,42,16,5.97,49.597
1.55,2016-02-21,2,21,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,34,44,23,22,5.48,34.548
0.79,2016-02-21,2,21,2016,Erie,ERI,"Erie, PA",Pennsylvania,29,40,21,17,9.04,29.904
1.36,2016-02-21,2,21,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,33,41,24,24,5.77,33.577
0.99,2016-02-21,2,21,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,39,47,30,18,7.64,39.764
1.11,2016-02-21,2,21,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,36,45,27,22,7.58,36.758
1.6,2016-02-21,2,21,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,35,44,21,23,5.2,35.52
1.88,2016-02-21,2,21,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,36,42,22,21,4.61,36.461
1.38,2016-02-21,2,21,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,79,84,73,7,8.34,79.834
0.89,2016-02-21,2,21,2016,Providence,PVD,"Providence, RI",Rhode Island,34,44,24,22,7.44,34.744
0.54,2016-02-21,2,21,2016,Anderson,AND,"Anderson, SC",South Carolina,46,56,35,17,5.25,46.525
1.18,2016-02-21,2,21,2016,Charleston,CHS,"Charleston, SC",South Carolina,55,67,42,17,6.07,55.607
0.78,2016-02-21,2,21,2016,Columbia,CAE,"Columbia, SC",South Carolina,49,60,38,18,4.85,49.485
0.57,2016-02-21,2,21,2016,Greer,GSP,"Greer, SC",South Carolina,45,55,34,19,5.65,45.565
0.05,2016-02-21,2,21,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,33,39,26,17,8.62,33.862
0.05,2016-02-21,2,21,2016,Huron,HON,"Huron, SD",South Dakota,36,43,28,21,9.48,36.948
0.19,2016-02-21,2,21,2016,Pierre,PIR,"Pierre, SD",South Dakota,40,48,30,25,9.57,40.957
0.07,2016-02-21,2,21,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,42,56,28,28,8.95,42.895
0.27,2016-02-21,2,21,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,35,40,28,21,7.94,35.794
1.01,2016-02-21,2,21,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,44,52,35,20,4.02,44.402
1.63,2016-02-21,2,21,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,47,56,36,24,4.04,47.404
0.88,2016-02-21,2,21,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,47,55,38,21,5.98,47.598
3.83,2016-02-21,2,21,2016,Crossville,CSV,"Crossville, TN",Tennessee,45,50,40,22,5.38,45.538
1.9,2016-02-21,2,21,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,44,51,37,18,6.7,44.67
1.7,2016-02-21,2,21,2016,Memphis,MEM,"Memphis, TN",Tennessee,55,63,46,17,6.52,55.652
1.79,2016-02-21,2,21,2016,Nashville,BNA,"Nashville, TN",Tennessee,50,57,42,21,5.82,50.582
2.48,2016-02-21,2,21,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,44,51,37,21,1.48,44.148
0.0,2016-02-21,2,21,2016,Abilene,ABI,"Abilene, TX",Texas,62,74,49,20,9.34,62.934
0.0,2016-02-21,2,21,2016,Amarillo,AMA,"Amarillo, TX",Texas,54,71,39,22,9.92,54.992
0.0,2016-02-21,2,21,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,64,77,51,21,7.6,64.76
0.01,2016-02-21,2,21,2016,Austin/City,ATT,"Austin/City, TX",Texas,66,76,56,17,3.64,66.364
0.9,2016-02-21,2,21,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,64,76,51,17,7.15,64.715
0.0,2016-02-21,2,21,2016,Brownsville,BRO,"Brownsville, TX",Texas,70,81,59,14,9.87,70.987
0.0,2016-02-21,2,21,2016,Childress,CDS,"Childress, TX",Texas,59,75,42,16,8.07,59.807
0.1,2016-02-21,2,21,2016,College Station,CLL,"College Station, TX",Texas,64,76,52,19,7.45,64.745
0.0,2016-02-21,2,21,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,68,81,55,14,10.82,69.082
0.0,2016-02-21,2,21,2016,Dalhart,DHT,"Dalhart, TX",Texas,52,70,34,13,8.65,52.865
0.2,2016-02-21,2,21,2016,Dallas,DAL,"Dallas, TX",Texas,63,73,53,21,8.95,63.895
0.35,2016-02-21,2,21,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,63,74,52,23,10.01,64.001
0.02,2016-02-21,2,21,2016,Del Rio,DRT,"Del Rio, TX",Texas,67,79,54,13,7.32,67.732
0.0,2016-02-21,2,21,2016,El Paso,ELP,"El Paso, TX",Texas,62,79,45,15,2.85,62.285
0.41,2016-02-21,2,21,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,64,75,53,19,10.14,65.014
0.0,2016-02-21,2,21,2016,Galveston,GLS,"Galveston, TX",Texas,64,71,57,15,8.28,64.828
0.01,2016-02-21,2,21,2016,Houston,HOU,"Houston, TX",Texas,66,76,55,18,6.74,66.674
0.0,2016-02-21,2,21,2016,Lubbock,LBB,"Lubbock, TX",Texas,57,75,39,17,9.2,57.92
0.01,2016-02-21,2,21,2016,Midland,MAF,"Midland, TX",Texas,62,76,47,16,7.97,62.797
0.13,2016-02-21,2,21,2016,San Angelo,SJT,"San Angelo, TX",Texas,61,77,45,16,6.88,61.688
0.01,2016-02-21,2,21,2016,San Antonio,SAT,"San Antonio, TX",Texas,67,77,56,19,7.65,67.765
0.0,2016-02-21,2,21,2016,Victoria,VCT,"Victoria, TX",Texas,65,79,50,17,7.37,65.737
1.06,2016-02-21,2,21,2016,Waco,ACT,"Waco, TX",Texas,61,73,49,21,9.31,61.931
0.0,2016-02-21,2,21,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,61,74,47,20,10.1,62.01
0.31,2016-02-21,2,21,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,45,55,35,19,7.12,45.712
2.48,2016-02-21,2,21,2016,Blacksburg,BCB,"Blacksburg, VA",VA,40,48,31,24,5.65,40.565
0.67,2016-02-21,2,21,2016,Burlington,BTV,"Burlington, VT",Vermont,27,38,16,24,7.94,27.794
2.18,2016-02-21,2,21,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,38,49,27,23,3.52,38.352
1.06,2016-02-21,2,21,2016,Norfolk,ORF,"Norfolk, VA",Virginia,47,57,37,11,7.95,47.795
1.29,2016-02-21,2,21,2016,Richmond,RIC,"Richmond, VA",Virginia,42,52,30,18,5.27,42.527
2.48,2016-02-21,2,21,2016,Roanoke,ROA,"Roanoke, VA",Virginia,40,48,31,24,5.65,40.565
1.39,2016-02-21,2,21,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,43,52,33,23,6.02,43.602
1.25,2016-02-21,2,21,2016,Washington,DCA,"Washington, VA",Virginia,40,48,31,22,6.1,40.61
0.83,2016-02-21,2,21,2016,Deer Park,DEW,"Deer Park, WA",Washington,41,49,33,14,6.92,41.692
0.2,2016-02-21,2,21,2016,Ephrata,EPH,"Ephrata, WA",Washington,44,52,35,27,5.82,44.582
1.78,2016-02-21,2,21,2016,Olympia,OLM,"Olympia, WA",Washington,45,51,39,22,5.82,45.582
6.09,2016-02-21,2,21,2016,Quillayute,UIL,"Quillayute, WA",Washington,47,53,41,14,4.61,47.461
1.5,2016-02-21,2,21,2016,Seattle,SEA,"Seattle, WA",Washington,48,53,42,18,7.04,48.704
0.27,2016-02-21,2,21,2016,Spokane,GEG,"Spokane, WA",Washington,42,48,36,17,10.42,43.042
0.18,2016-02-21,2,21,2016,Yakima,YKM,"Yakima, WA",Washington,46,56,36,22,3.31,46.331
1.71,2016-02-21,2,21,2016,Beckley,BKW,"Beckley, WV",West Virginia,39,45,32,19,6.9,39.69
1.89,2016-02-21,2,21,2016,Charleston,CRW,"Charleston, WV",West Virginia,42,49,34,19,4.68,42.468
1.35,2016-02-21,2,21,2016,Elkins,EKN,"Elkins, WV",West Virginia,40,48,29,23,5.57,40.557
2.97,2016-02-21,2,21,2016,Huntington,HTS,"Huntington, WV",West Virginia,42,50,34,20,4.14,42.414
0.04,2016-02-21,2,21,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,27,34,20,21,6.8,27.68
0.01,2016-02-21,2,21,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,31,39,23,23,6.57,31.657
0.04,2016-02-21,2,21,2016,Madison,MSN,"Madison, WI",Wisconsin,30,37,23,16,5.94,30.594
0.05,2016-02-21,2,21,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,32,39,23,17,9.15,32.915
0.05,2016-02-21,2,21,2016,Casper,CPR,"Casper, WY",Wyoming,39,51,27,23,16.18,40.618
0.01,2016-02-21,2,21,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,42,54,29,26,14.38,43.438
0.07,2016-02-21,2,21,2016,Lander,LND,"Lander, WY",Wyoming,40,51,28,24,5.42,40.542
0.13,2016-02-21,2,21,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,34,42,25,24,20.75,36.075
0.47,2016-02-21,2,21,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,41,54,27,27,6.54,41.654
3.17,2016-02-28,2,28,2016,Birmingham,BHM,"Birmingham, AL",Alabama,52,61,42,24,7.71,52.771
1.54,2016-02-28,2,28,2016,Huntsville,HSV,"Huntsville, AL",Alabama,50,59,39,19,8.44,50.844
0.5,2016-02-28,2,28,2016,Mobile,MOB,"Mobile, AL",Alabama,55,66,43,25,6.6,55.66
2.58,2016-02-28,2,28,2016,Montgomery,MGM,"Montgomery, AL",Alabama,56,67,44,24,7.25,56.725
0.0,2016-02-28,2,28,2016,Anchorage,ANC,"Anchorage, AK",Alaska,36,42,30,20,4.85,36.485
4.75,2016-02-28,2,28,2016,Annette,ANN,"Annette, AK",Alaska,42,46,37,12,10.27,43.027
0.0,2016-02-28,2,28,2016,Bethel,BET,"Bethel, AK",Alaska,28,36,20,6,14.54,29.454
0.0,2016-02-28,2,28,2016,Bettles,BTT,"Bettles, AK",Alaska,21,32,9,16,4.45,21.445
0.58,2016-02-28,2,28,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,36,40,31,13,9.01,36.901
2.65,2016-02-28,2,28,2016,Cordova,CDV,"Cordova, AK",Alaska,39,45,32,9,9.11,39.911
0.0,2016-02-28,2,28,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,32,37,26,12,20.42,34.042
0.0,2016-02-28,2,28,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,23,37,9,2,3.07,23.307
0.0,2016-02-28,2,28,2016,Gulkana,GKN,"Gulkana, AK",Alaska,26,38,14,17,5.68,26.568
0.0,2016-02-28,2,28,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,60,60,9,3.3,60.33
1.53,2016-02-28,2,28,2016,Homer,HOM,"Homer, AK",Alaska,38,43,33,7,9.25,38.925
0.0,2016-02-28,2,28,2016,Iliamna,ILI,"Iliamna, AK",Alaska,39,43,34,7,11.27,40.127
1.39,2016-02-28,2,28,2016,Juneau,JNU,"Juneau, AK",Alaska,39,43,35,12,8.54,39.854
0.09,2016-02-28,2,28,2016,Kenai,ENA,"Kenai, AK",Alaska,37,42,31,4,12.04,38.204
10.34,2016-02-28,2,28,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,43,47,39,13,12.08,44.208
0.04,2016-02-28,2,28,2016,King Salmon,AKN,"King Salmon, AK",Alaska,38,44,32,8,11.44,39.144
4.85,2016-02-28,2,28,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,40,43,36,8,14.35,41.435
0.25,2016-02-28,2,28,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,17,24,7,11,4.94,17.494
0.02,2016-02-28,2,28,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,26,37,14,18,2.05,26.205
0.03,2016-02-28,2,28,2016,Nome,OME,"Nome, AK",Alaska,24,29,18,13,11.75,25.175
0.0,2016-02-28,2,28,2016,Northway,ORT,"Northway, AK",Alaska,11,23,-1,11,0.45,11.045
0.1,2016-02-28,2,28,2016,Palmer,PAQ,"Palmer, AK",Alaska,39,44,33,7,7.71,39.771
0.0,2016-02-28,2,28,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,60,60,12,3.82,60.382
0.0,2016-02-28,2,28,2016,Shemya,SYA,"Shemya, AK",Alaska,60,60,60,12,14.15,61.415
1.13,2016-02-28,2,28,2016,Sitka,SIT,"Sitka, AK",Alaska,45,48,41,11,12.01,46.201
1.37,2016-02-28,2,28,2016,Skagway,SGY,"Skagway, AK",Alaska,38,42,34,10,5.12,38.512
0.24,2016-02-28,2,28,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,33,35,29,2,19.25,34.925
0.09,2016-02-28,2,28,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,36,43,29,6,4.47,36.447
0.0,2016-02-28,2,28,2016,Tanana,TAL,"Tanana, AK",Alaska,22,28,15,7,5.4,22.54
0.08,2016-02-28,2,28,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,3,7,0,7,18.31,4.8309999999999995
3.64,2016-02-28,2,28,2016,Yakutat,YAK,"Yakutat, AK",Alaska,40,44,35,9,6.65,40.665
0.0,2016-02-28,2,28,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,54,75,32,20,5.88,54.588
0.0,2016-02-28,2,28,2016,Kingman,IGM,"Kingman, AZ",Arizona,53,71,36,14,5.52,53.552
0.0,2016-02-28,2,28,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,69,83,55,15,2.88,69.288
0.0,2016-02-28,2,28,2016,Tucson,TUS,"Tucson, AZ",Arizona,63,80,46,17,4.54,63.454
0.0,2016-02-28,2,28,2016,Winslow,INW,"Winslow, AZ",Arizona,45,66,24,21,3.85,45.385
1.73,2016-02-28,2,28,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,47,58,35,18,7.04,47.704
1.09,2016-02-28,2,28,2016,Harrison,HRO,"Harrison, AR",Arkansas,44,53,35,19,7.55,44.755
1.49,2016-02-28,2,28,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,48,56,38,0,0.0,48.0
0.0,2016-02-28,2,28,2016,Bakersfield,BFL,"Bakersfield, CA",California,60,74,46,15,0.98,60.098
0.0,2016-02-28,2,28,2016,Bishop,BIH,"Bishop, CA",California,51,71,30,27,4.2,51.42
0.0,2016-02-28,2,28,2016,China Lake,NID,"China Lake, CA",California,55,74,36,19,2.75,55.275
0.0,2016-02-28,2,28,2016,Concord,CCR,"Concord, CA",California,58,70,45,16,1.82,58.182
0.34,2016-02-28,2,28,2016,Eureka,EKA,"Eureka, CA",California,51,58,43,0,0.0,51.0
0.0,2016-02-28,2,28,2016,Fresno,FAT,"Fresno, CA",California,59,72,46,20,1.37,59.137
0.0,2016-02-28,2,28,2016,Hayward,HWD,"Hayward, CA",California,59,68,48,22,2.25,59.225
0.0,2016-02-28,2,28,2016,Long Beach,LGB,"Long Beach, CA",California,65,77,52,24,1.84,65.184
0.0,2016-02-28,2,28,2016,Los Angeles,LAX,"Los Angeles, CA",California,64,74,54,26,2.25,64.225
0.06,2016-02-28,2,28,2016,Red Bluff,RBL,"Red Bluff, CA",California,56,68,43,31,4.0,56.4
0.07,2016-02-28,2,28,2016,Redding,RDD,"Redding, CA",California,56,69,43,28,1.97,56.197
0.0,2016-02-28,2,28,2016,Sacramento,SAC,"Sacramento, CA",California,57,70,43,27,2.18,57.218
0.0,2016-02-28,2,28,2016,Salinas,SNS,"Salinas, CA",California,59,72,45,16,2.42,59.242
0.0,2016-02-28,2,28,2016,San Diego,SAN,"San Diego, CA",California,65,74,54,30,2.42,65.242
0.0,2016-02-28,2,28,2016,San Francisco,SFO,"San Francisco, CA",California,59,67,50,28,4.32,59.432
0.0,2016-02-28,2,28,2016,Sandberg,SDB,"Sandberg, CA",California,56,66,47,18,14.74,57.474000000000004
0.0,2016-02-28,2,28,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,60,75,44,19,1.87,60.187
0.0,2016-02-28,2,28,2016,Santa Maria,SMX,"Santa Maria, CA",California,62,77,46,26,5.12,62.512
0.0,2016-02-28,2,28,2016,Stockton,SCK,"Stockton, CA",California,56,71,41,28,3.34,56.334
0.25,2016-02-28,2,28,2016,Alamosa,ALS,"Alamosa, CO",Colorado,30,48,11,24,2.72,30.272
0.0,2016-02-28,2,28,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,39,53,24,21,5.35,39.535
0.0,2016-02-28,2,28,2016,Craig,CAG,"Craig, CO",Colorado,23,38,8,20,1.8,23.18
0.0,2016-02-28,2,28,2016,Denver,DEN,"Denver, CO",Colorado,39,55,26,23,5.92,39.592
0.01,2016-02-28,2,28,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,40,53,27,16,2.44,40.244
0.0,2016-02-28,2,28,2016,Pueblo,PUB,"Pueblo, CO",Colorado,41,60,22,15,5.45,41.545
1.48,2016-02-28,2,28,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,41,49,32,20,11.01,42.101
2.14,2016-02-28,2,28,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,39,49,28,18,9.84,39.984
1.66,2016-02-28,2,28,2016,Newark,NWK,"Newark, DE",DE,42,52,32,18,10.74,43.074
1.66,2016-02-28,2,28,2016,Wilmington,ILG,"Wilmington, DE",Delaware,42,52,32,18,10.74,43.074
0.58,2016-02-28,2,28,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,61,71,50,21,6.95,61.695
0.14,2016-02-28,2,28,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,69,76,61,21,9.47,69.947
0.13,2016-02-28,2,28,2016,Gainesville,GNV,"Gainesville, FL",Florida,58,71,44,25,6.1,58.61
0.89,2016-02-28,2,28,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,58,70,45,23,7.24,58.724
0.66,2016-02-28,2,28,2016,Key West,EYW,"Key West, FL",Florida,69,73,64,22,9.91,69.991
0.71,2016-02-28,2,28,2016,Miami,MIA,"Miami, FL",Florida,69,76,61,20,8.34,69.834
0.52,2016-02-28,2,28,2016,Orlando,MCO,"Orlando, FL",Florida,62,73,50,23,7.61,62.761
2.44,2016-02-28,2,28,2016,Pensacola,PNS,"Pensacola, FL",Florida,57,67,47,24,8.44,57.844
0.62,2016-02-28,2,28,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,56,69,43,23,6.31,56.631
0.97,2016-02-28,2,28,2016,Tampa,TPA,"Tampa, FL",Florida,62,71,53,22,6.57,62.657
0.81,2016-02-28,2,28,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,63,73,52,20,8.24,63.824
1.17,2016-02-28,2,28,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,66,75,58,21,9.57,66.957
0.57,2016-02-28,2,28,2016,Alma,AMG,"Alma, GA",Georgia,56,68,43,24,6.1,56.61
2.11,2016-02-28,2,28,2016,Athens,AHN,"Athens, GA",Georgia,51,61,40,22,6.64,51.664
3.65,2016-02-28,2,28,2016,Atlanta,ATL,"Atlanta, GA",Georgia,51,60,42,24,9.44,51.944
1.02,2016-02-28,2,28,2016,Augusta,AGS,"Augusta, GA",Georgia,54,66,41,23,6.77,54.677
0.55,2016-02-28,2,28,2016,Macon,MCN,"Macon, GA",Georgia,54,66,41,24,6.85,54.685
0.11,2016-02-28,2,28,2016,Savannah,SAV,"Savannah, GA",Georgia,58,70,45,22,8.34,58.834
0.6,2016-02-28,2,28,2016,Hilo,ITO,"Hilo, HI",Hawaii,75,84,67,18,2.85,75.285
0.0,2016-02-28,2,28,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,73,81,65,22,3.94,73.394
0.06,2016-02-28,2,28,2016,Kahului,OGG,"Kahului, HI",Hawaii,73,83,62,7,4.51,73.451
0.01,2016-02-28,2,28,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,71,80,61,20,4.5,71.45
0.01,2016-02-28,2,28,2016,Lihue,LIH,"Lihue, HI",Hawaii,71,77,63,29,3.71,71.371
0.18,2016-02-28,2,28,2016,Boise,BOI,"Boise, ID",Idaho,44,55,32,18,6.04,44.604
0.18,2016-02-28,2,28,2016,Lewiston,LWS,"Lewiston, ID",Idaho,45,56,33,17,2.04,45.204
0.0,2016-02-28,2,28,2016,Pocatello,PIH,"Pocatello, ID",Idaho,36,49,23,15,5.11,36.511
0.23,2016-02-28,2,28,2016,Chicago,ORD,"Chicago, IL",Illinois,36,44,29,17,11.77,37.177
0.0,2016-02-28,2,28,2016,Moline,MLI,"Moline, IL",Illinois,39,49,29,25,9.04,39.903999999999996
0.01,2016-02-28,2,28,2016,Peoria,PIA,"Peoria, IL",Illinois,39,49,29,21,9.27,39.927
0.0,2016-02-28,2,28,2016,Quincy,UIN,"Quincy, IL",Illinois,40,50,30,21,11.35,41.135
0.0,2016-02-28,2,28,2016,Rockford,RFD,"Rockford, IL",Illinois,37,45,29,18,9.27,37.927
0.36,2016-02-28,2,28,2016,Springfield,SPI,"Springfield, IL",Illinois,41,50,31,20,11.9,42.19
1.92,2016-02-28,2,28,2016,Evansville,EVV,"Evansville, IN",Indiana,42,51,33,19,9.28,42.928
1.04,2016-02-28,2,28,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,36,44,28,16,14.21,37.421
1.78,2016-02-28,2,28,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,40,47,31,15,13.82,41.382
1.05,2016-02-28,2,28,2016,South Bend,SBN,"South Bend, IN",Indiana,34,41,26,17,10.25,35.025
0.0,2016-02-28,2,28,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,38,47,29,22,9.51,38.951
0.0,2016-02-28,2,28,2016,Des Moines,DSM,"Des Moines, IA",Iowa,40,49,31,21,8.82,40.882
0.0,2016-02-28,2,28,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,36,44,28,22,9.71,36.971000000000004
0.04,2016-02-28,2,28,2016,Sioux City,SUX,"Sioux City, IA",Iowa,38,49,27,25,7.91,38.791
0.0,2016-02-28,2,28,2016,Waterloo,ALO,"Waterloo, IA",Iowa,37,45,29,24,9.14,37.914
0.0,2016-02-28,2,28,2016,Concordia,CNK,"Concordia, KS",Kansas,42,56,29,26,9.65,42.965
0.0,2016-02-28,2,28,2016,Dodge City,DDC,"Dodge City, KS",Kansas,42,59,25,23,11.22,43.122
0.0,2016-02-28,2,28,2016,Goodland,GLD,"Goodland, KS",Kansas,40,57,23,29,9.08,40.908
0.0,2016-02-28,2,28,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,45,62,26,22,8.4,45.84
0.02,2016-02-28,2,28,2016,Topeka,TOP,"Topeka, KS",Kansas,42,57,28,20,7.85,42.785
0.0,2016-02-28,2,28,2016,Wichita,ICT,"Wichita, KS",Kansas,45,60,29,21,10.28,46.028
1.09,2016-02-28,2,28,2016,Covington,CVG,"Covington, KY",Kentucky,42,51,32,18,9.87,42.987
0.76,2016-02-28,2,28,2016,Jackson,JKL,"Jackson, KY",Kentucky,43,52,35,18,3.31,43.331
0.85,2016-02-28,2,28,2016,Lexington,LEX,"Lexington, KY",Kentucky,43,53,33,18,11.0,44.1
1.85,2016-02-28,2,28,2016,Louisville,SDF,"Louisville, KY",Kentucky,46,54,36,18,9.78,46.978
1.49,2016-02-28,2,28,2016,Paducah,PAH,"Paducah, KY",Kentucky,43,52,34,20,9.94,43.994
1.11,2016-02-28,2,28,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,55,66,43,23,5.6,55.56
0.91,2016-02-28,2,28,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,56,68,44,22,5.22,56.522
2.03,2016-02-28,2,28,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,58,67,48,18,8.35,58.835
0.89,2016-02-28,2,28,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,52,64,40,24,7.24,52.724
1.68,2016-02-28,2,28,2016,Slidell,ASD,"Slidell, LA",Louisiana,55,67,43,17,4.0,55.4
1.14,2016-02-28,2,28,2016,Bangor,BGR,"Bangor, ME",Maine,28,37,20,22,7.68,28.768
1.87,2016-02-28,2,28,2016,Caribou,CAR,"Caribou, ME",Maine,23,31,12,22,6.71,23.671
1.33,2016-02-28,2,28,2016,Portland,PWM,"Portland, ME",Maine,32,41,23,14,7.71,32.771
3.22,2016-02-28,2,28,2016,Baltimore,BWI,"Baltimore, MD",Maryland,43,52,33,17,8.68,43.868
0.64,2016-02-28,2,28,2016,Salisbury,SBY,"Salisbury, MD",Maryland,47,54,35,18,9.9,47.99
1.4,2016-02-28,2,28,2016,Boston,BOS,"Boston, MA",Massachusetts,40,48,31,16,11.75,41.175
0.0,2016-02-28,2,28,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,16,12.64,61.264
2.29,2016-02-28,2,28,2016,Worcester,ORH,"Worcester, MA",Massachusetts,35,45,25,19,11.51,36.151
0.9,2016-02-28,2,28,2016,Alpena,APN,"Alpena, MI",Michigan,26,35,17,17,9.17,26.917
1.19,2016-02-28,2,28,2016,Detroit,DTW,"Detroit, MI",Michigan,34,41,27,16,12.15,35.215
1.0,2016-02-28,2,28,2016,Flint,FNT,"Flint, MI",Michigan,35,41,28,17,11.45,36.145
1.02,2016-02-28,2,28,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,34,41,27,17,11.35,35.135
0.3,2016-02-28,2,28,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,29,37,20,19,8.5,29.85
0.9,2016-02-28,2,28,2016,Lansing,LAN,"Lansing, MI",Michigan,33,40,26,17,11.94,34.194
0.52,2016-02-28,2,28,2016,Marquette,MQT,"Marquette, MI",Michigan,25,33,18,0,0.0,25.0
0.24,2016-02-28,2,28,2016,Muskegon,MKG,"Muskegon, MI",Michigan,35,40,30,17,11.47,36.147
0.45,2016-02-28,2,28,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,26,34,17,16,6.57,26.657
0.16,2016-02-28,2,28,2016,Duluth,DLH,"Duluth, MN",Minnesota,27,34,19,18,6.38,27.638
0.3,2016-02-28,2,28,2016,International Falls,INL,"International Falls, MN",Minnesota,22,32,11,24,3.98,22.398
0.07,2016-02-28,2,28,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,35,41,28,27,7.25,35.725
0.01,2016-02-28,2,28,2016,Rochester,RST,"Rochester, MN",Minnesota,33,38,28,27,10.11,34.011
0.01,2016-02-28,2,28,2016,St Cloud,STC,"St Cloud, MN",Minnesota,32,40,25,26,7.21,32.721000000000004
